IDEMPIERE-3782,Bug,Closed,Won't Fix,03/09/18,03/09/18
IDEMPIERE-3762,Bug,Closed,Fixed,26/07/18,27/07/18
IDEMPIERE-3759,Bug,Closed,Fixed,24/07/18,24/07/18
IDEMPIERE-3757,Bug,Closed,Fixed,23/07/18,24/07/18
IDEMPIERE-3754,Bug,Closed,Cannot Reproduce,20/07/18,20/07/18
IDEMPIERE-3748,Bug,Closed,Fixed,16/07/18,16/07/18
IDEMPIERE-3744,Bug,Closed,Fixed,13/07/18,23/07/18
IDEMPIERE-3743,Bug,Closed,Fixed,11/07/18,11/07/18
IDEMPIERE-3739,Bug,Closed,Fixed,05/07/18,05/07/18
IDEMPIERE-3738,Bug,Closed,Fixed,04/07/18,04/07/18
IDEMPIERE-3737,Bug,Closed,Fixed,03/07/18,23/07/18
IDEMPIERE-3736,Bug,Closed,Fixed,30/06/18,09/07/18
IDEMPIERE-3735,Bug,Closed,Fixed,26/06/18,09/07/18
IDEMPIERE-3733,Bug,Closed,Fixed,22/06/18,09/07/18
IDEMPIERE-3728,Bug,Closed,Fixed,07/06/18,07/06/18
IDEMPIERE-3727,Bug,Closed,Fixed,06/06/18,07/06/18
IDEMPIERE-3725,Bug,Closed,Fixed,01/06/18,01/06/18
IDEMPIERE-3724,Bug,Closed,Fixed,29/05/18,29/05/18
IDEMPIERE-3722,Bug,Closed,Fixed,29/05/18,29/05/18
IDEMPIERE-3717,Bug,Closed,Fixed,22/05/18,22/05/18
IDEMPIERE-3713,Bug,Closed,Fixed,16/05/18,10/07/18
IDEMPIERE-3706,Bug,Closed,Fixed,03/05/18,04/05/18
IDEMPIERE-3704,Bug,Closed,Fixed,03/05/18,03/05/18
IDEMPIERE-3700,Bug,Closed,Fixed,27/04/18,28/04/18
IDEMPIERE-3699,Bug,Closed,Fixed,27/04/18,27/04/18
IDEMPIERE-3692,Bug,Closed,Fixed,20/04/18,28/04/18
IDEMPIERE-3690,Bug,Closed,Fixed,16/04/18,17/04/18
IDEMPIERE-3685,Bug,Closed,Fixed,12/04/18,12/04/18
IDEMPIERE-3684,Bug,Closed,Fixed,12/04/18,12/04/18
IDEMPIERE-3682,Bug,Closed,Fixed,10/04/18,11/04/18
IDEMPIERE-3681,Bug,Closed,Duplicate,10/04/18,11/04/18
IDEMPIERE-3678,Bug,Closed,Fixed,08/04/18,17/04/18
IDEMPIERE-3673,Bug,Closed,Fixed,02/04/18,02/04/18
IDEMPIERE-3672,Bug,Closed,Fixed,31/03/18,31/03/18
IDEMPIERE-3670,Bug,Closed,Fixed,27/03/18,06/04/18
IDEMPIERE-3667,Bug,Closed,Fixed,23/03/18,25/03/18
IDEMPIERE-3664,Bug,Closed,Fixed,21/03/18,22/03/18
IDEMPIERE-3662,Bug,Closed,Fixed,20/03/18,20/03/18
IDEMPIERE-3659,Bug,Closed,Fixed,15/03/18,15/03/18
IDEMPIERE-3658,Bug,Closed,Duplicate,15/03/18,15/03/18
IDEMPIERE-3654,Bug,Closed,Fixed,13/03/18,13/03/18
IDEMPIERE-3651,Bug,Closed,Fixed,08/03/18,04/06/18
IDEMPIERE-3649,Bug,Closed,Fixed,05/03/18,05/03/18
IDEMPIERE-3648,Bug,Closed,Fixed,05/03/18,05/03/18
IDEMPIERE-3645,Bug,Closed,Fixed,28/02/18,05/03/18
IDEMPIERE-3644,Bug,Closed,Fixed,28/02/18,05/03/18
IDEMPIERE-3643,Bug,Closed,Fixed,26/02/18,05/03/18
IDEMPIERE-3642,Bug,Closed,Fixed,26/02/18,05/03/18
IDEMPIERE-3641,Bug,Closed,Fixed,26/02/18,26/02/18
IDEMPIERE-3637,Bug,Closed,Fixed,09/02/18,09/02/18
IDEMPIERE-3632,Bug,Closed,Fixed,29/01/18,24/02/18
IDEMPIERE-3631,Bug,Closed,Fixed,27/01/18,14/07/18
IDEMPIERE-3630,Bug,Closed,Fixed,26/01/18,26/01/18
IDEMPIERE-3628,Bug,Closed,Fixed,22/01/18,22/01/18
IDEMPIERE-3624,Bug,Closed,Fixed,19/01/18,19/01/18
IDEMPIERE-3622,Bug,Closed,Fixed,19/01/18,19/01/18
IDEMPIERE-3617,Bug,Closed,Fixed,16/01/18,24/01/18
IDEMPIERE-3616,Bug,Closed,Duplicate,15/01/18,15/01/18
IDEMPIERE-3615,Bug,Closed,Fixed,15/01/18,15/01/18
IDEMPIERE-3610,Bug,Closed,Fixed,10/01/18,10/01/18
IDEMPIERE-3608,Bug,Closed,Fixed,08/01/18,11/01/18
IDEMPIERE-3604,Bug,Closed,Fixed,07/01/18,08/01/18
IDEMPIERE-3603,Bug,Closed,Fixed,07/01/18,08/01/18
IDEMPIERE-3600,Bug,Closed,Fixed,06/01/18,10/01/18
IDEMPIERE-3598,Bug,Closed,Fixed,05/01/18,17/04/18
IDEMPIERE-3597,Bug,Closed,Fixed,04/01/18,05/01/18
IDEMPIERE-3594,Bug,Closed,Fixed,31/12/17,31/12/17
IDEMPIERE-3593,Bug,Closed,Fixed,29/12/17,24/05/18
IDEMPIERE-3587,Bug,Closed,Fixed,22/12/17,27/12/17
IDEMPIERE-3585,Bug,Closed,Fixed,21/12/17,19/01/18
IDEMPIERE-3581,Bug,Closed,Fixed,17/12/17,11/01/18
IDEMPIERE-3579,Bug,Closed,Won't Fix,14/12/17,14/12/17
IDEMPIERE-3573,Bug,Closed,Fixed,30/11/17,14/12/17
IDEMPIERE-3572,Bug,Closed,Fixed,29/11/17,11/01/18
IDEMPIERE-3571,Bug,Closed,Incomplete,28/11/17,28/11/17
IDEMPIERE-3568,Bug,Closed,Fixed,23/11/17,24/11/17
IDEMPIERE-3560,Bug,Closed,Fixed,14/11/17,29/05/18
IDEMPIERE-3559,Bug,Closed,Fixed,13/11/17,15/11/17
IDEMPIERE-3558,Bug,Closed,Duplicate,13/11/17,13/11/17
IDEMPIERE-3557,Bug,Closed,Fixed,12/11/17,12/11/17
IDEMPIERE-3554,Bug,Closed,Cannot Reproduce,10/11/17,15/11/17
IDEMPIERE-3550,Bug,Closed,Fixed,07/11/17,08/11/17
IDEMPIERE-3547,Bug,Closed,Fixed,06/11/17,06/11/17
IDEMPIERE-3544,Bug,Closed,Fixed,06/11/17,11/11/17
IDEMPIERE-3543,Bug,Closed,Fixed,05/11/17,05/11/17
IDEMPIERE-3541,Bug,Closed,Fixed,03/11/17,05/11/17
IDEMPIERE-3540,Bug,Closed,Fixed,03/11/17,05/11/17
IDEMPIERE-3539,Bug,Closed,Fixed,03/11/17,06/11/17
IDEMPIERE-3538,Bug,Closed,Fixed,02/11/17,15/11/17
IDEMPIERE-3536,Bug,Closed,Fixed,02/11/17,15/11/17
IDEMPIERE-3534,Bug,Closed,Fixed,31/10/17,31/10/17
IDEMPIERE-3526,Bug,Closed,Fixed,19/10/17,01/11/17
IDEMPIERE-3522,Bug,Closed,Fixed,17/10/17,14/12/17
IDEMPIERE-3521,Bug,Closed,Fixed,17/10/17,17/10/17
IDEMPIERE-3519,Bug,Closed,Fixed,13/10/17,13/10/17
IDEMPIERE-3517,Bug,Closed,Fixed,11/10/17,13/10/17
IDEMPIERE-3514,Bug,Closed,Fixed,07/10/17,25/10/17
IDEMPIERE-3513,Bug,Closed,Fixed,07/10/17,11/10/17
IDEMPIERE-3512,Bug,Closed,Fixed,05/10/17,17/04/18
IDEMPIERE-3507,Bug,Closed,Cannot Reproduce,27/09/17,28/09/17
IDEMPIERE-3504,Bug,Closed,Won't Fix,24/09/17,25/09/17
IDEMPIERE-3503,Bug,Closed,Fixed,24/09/17,25/09/17
IDEMPIERE-3499,Bug,Closed,Fixed,22/09/17,25/09/17
IDEMPIERE-3495,Bug,Closed,Fixed,18/09/17,20/09/17
IDEMPIERE-3485,Bug,Closed,Fixed,13/09/17,13/09/17
IDEMPIERE-3483,Bug,Closed,Fixed,13/09/17,13/09/17
IDEMPIERE-3481,Bug,Closed,Fixed,12/09/17,08/11/17
IDEMPIERE-3472,Bug,Closed,Fixed,06/09/17,08/09/17
IDEMPIERE-3468,Bug,Closed,Fixed,02/09/17,11/09/17
IDEMPIERE-3462,Bug,Closed,Fixed,29/08/17,30/08/17
IDEMPIERE-3459,Bug,Closed,Fixed,28/08/17,28/08/17
IDEMPIERE-3458,Bug,Closed,Incomplete,24/08/17,25/08/17
IDEMPIERE-3457,Bug,Closed,Cannot Reproduce,24/08/17,25/08/17
IDEMPIERE-3455,Bug,Closed,Fixed,13/08/17,25/08/17
IDEMPIERE-3453,Bug,Closed,Fixed,11/08/17,25/08/17
IDEMPIERE-3451,Bug,Closed,Fixed,10/08/17,06/12/17
IDEMPIERE-3450,Bug,Closed,Fixed,09/08/17,10/08/17
IDEMPIERE-3449,Bug,Closed,Fixed,09/08/17,30/08/17
IDEMPIERE-3448,Bug,Closed,Fixed,08/08/17,10/08/17
IDEMPIERE-3444,Bug,Closed,Fixed,03/08/17,26/08/17
IDEMPIERE-3443,Bug,Closed,Fixed,03/08/17,03/08/17
IDEMPIERE-3442,Bug,Closed,Fixed,02/08/17,25/08/17
IDEMPIERE-3441,Bug,Closed,Fixed,01/08/17,06/12/17
IDEMPIERE-3437,Bug,Closed,Fixed,25/07/17,08/11/17
IDEMPIERE-3429,Bug,Closed,Fixed,19/07/17,21/07/17
IDEMPIERE-3424,Bug,Closed,Fixed,07/07/17,17/08/17
IDEMPIERE-3423,Bug,Closed,Fixed,05/07/17,31/08/17
IDEMPIERE-3421,Bug,Closed,Fixed,03/07/17,04/07/17
IDEMPIERE-3419,Bug,Closed,Fixed,02/07/17,04/07/17
IDEMPIERE-3418,Bug,Closed,Incomplete,02/07/17,04/07/17
IDEMPIERE-3415,Bug,Closed,Fixed,29/06/17,14/12/17
IDEMPIERE-3414,Bug,Closed,Fixed,29/06/17,29/06/17
IDEMPIERE-3412,Bug,Closed,Cannot Reproduce,28/06/17,30/06/17
IDEMPIERE-3411,Bug,Closed,Fixed,28/06/17,24/10/17
IDEMPIERE-3410,Bug,Closed,Won't Fix,28/06/17,19/01/18
IDEMPIERE-3408,Bug,Closed,Fixed,24/06/17,24/06/17
IDEMPIERE-3406,Bug,Closed,Fixed,23/06/17,22/11/17
IDEMPIERE-3401,Bug,Closed,Fixed,16/06/17,24/06/17
IDEMPIERE-3400,Bug,Closed,Fixed,15/06/17,15/06/17
IDEMPIERE-3398,Bug,Closed,Fixed,14/06/17,23/11/17
IDEMPIERE-3397,Bug,Closed,Fixed,14/06/17,20/06/17
IDEMPIERE-3395,Bug,Closed,Incomplete,13/06/17,03/12/17
IDEMPIERE-3393,Bug,Closed,Fixed,13/06/17,13/06/17
IDEMPIERE-3392,Bug,Closed,Fixed,11/06/17,23/11/17
IDEMPIERE-3390,Bug,Closed,Fixed,08/06/17,13/10/17
IDEMPIERE-3389,Bug,Closed,Duplicate,08/06/17,15/06/17
IDEMPIERE-3383,Bug,Closed,Fixed,30/05/17,30/05/17
IDEMPIERE-3382,Bug,Closed,Fixed,30/05/17,30/05/17
IDEMPIERE-3381,Bug,Closed,Fixed,30/05/17,30/05/17
IDEMPIERE-3380,Bug,Closed,Fixed,30/05/17,30/05/17
IDEMPIERE-3379,Bug,Closed,Fixed,30/05/17,30/05/17
IDEMPIERE-3372,Bug,Closed,Won't Fix,23/05/17,23/05/17
IDEMPIERE-3371,Bug,Closed,Fixed,22/05/17,23/05/17
IDEMPIERE-3370,Bug,Closed,Fixed,21/05/17,23/11/17
IDEMPIERE-3369,Bug,Closed,Won't Fix,21/05/17,21/05/17
IDEMPIERE-3367,Bug,Closed,Fixed,19/05/17,19/05/17
IDEMPIERE-3366,Bug,Closed,Fixed,19/05/17,19/05/17
IDEMPIERE-3364,Bug,Closed,Fixed,18/05/17,19/05/17
IDEMPIERE-3362,Bug,Closed,Fixed,16/05/17,29/05/17
IDEMPIERE-3361,Bug,Closed,Fixed,05/05/17,13/09/17
IDEMPIERE-3350,Bug,Closed,Fixed,24/04/17,23/06/17
IDEMPIERE-3349,Bug,Closed,Fixed,20/04/17,22/04/17
IDEMPIERE-3348,Bug,Closed,Fixed,19/04/17,20/04/17
IDEMPIERE-3342,Bug,Closed,Fixed,15/04/17,18/04/17
IDEMPIERE-3337,Bug,Closed,Incomplete,11/04/17,12/04/17
IDEMPIERE-3332,Bug,Closed,Fixed,03/04/17,03/04/17
IDEMPIERE-3330,Bug,Closed,Fixed,31/03/17,31/03/17
IDEMPIERE-3329,Bug,Closed,Fixed,31/03/17,12/04/17
IDEMPIERE-3326,Bug,Closed,Fixed,31/03/17,31/03/17
IDEMPIERE-3325,Bug,Closed,Fixed,30/03/17,03/04/17
IDEMPIERE-3322,Bug,Closed,Won't Fix,29/03/17,29/03/17
IDEMPIERE-3317,Bug,Closed,Fixed,22/03/17,25/03/17
IDEMPIERE-3316,Bug,Closed,Fixed,22/03/17,26/03/17
IDEMPIERE-3311,Bug,Closed,Fixed,04/03/17,08/03/17
IDEMPIERE-3310,Bug,Closed,Duplicate,02/03/17,02/03/17
IDEMPIERE-3309,Bug,Closed,Fixed,01/03/17,26/03/17
IDEMPIERE-3306,Bug,Closed,Fixed,27/02/17,27/02/17
IDEMPIERE-3305,Bug,Closed,Fixed,23/02/17,16/03/17
IDEMPIERE-3300,Bug,Closed,Incomplete,16/02/17,17/02/17
IDEMPIERE-3287,Bug,Closed,Fixed,25/01/17,31/01/17
IDEMPIERE-3285,Bug,Closed,Fixed,16/01/17,16/01/17
IDEMPIERE-3283,Bug,Closed,Fixed,16/01/17,17/01/17
IDEMPIERE-3282,Bug,Closed,Fixed,14/01/17,17/01/17
IDEMPIERE-3281,Bug,Closed,Fixed,13/01/17,21/02/17
IDEMPIERE-3280,Bug,Closed,Fixed,13/01/17,17/01/17
IDEMPIERE-3277,Bug,Closed,Fixed,01/01/17,04/01/17
IDEMPIERE-3275,Bug,Closed,Won't Fix,28/12/16,23/02/17
IDEMPIERE-3273,Bug,Closed,Fixed,22/12/16,22/12/16
IDEMPIERE-3262,Bug,Closed,Won't Fix,13/12/16,13/12/16
IDEMPIERE-3260,Bug,Closed,Fixed,13/12/16,13/12/16
IDEMPIERE-3252,Bug,Closed,Fixed,06/12/16,06/12/16
IDEMPIERE-3249,Bug,Closed,Won't Fix,28/11/16,28/11/16
IDEMPIERE-3248,Bug,Closed,Fixed,25/11/16,25/11/16
IDEMPIERE-3247,Bug,Closed,Duplicate,25/11/16,28/11/16
IDEMPIERE-3245,Bug,Closed,Fixed,24/11/16,25/11/16
IDEMPIERE-3244,Bug,Closed,Fixed,18/11/16,18/11/16
IDEMPIERE-3241,Bug,Closed,Fixed,07/11/16,07/11/16
IDEMPIERE-3240,Bug,Closed,Fixed,07/11/16,07/11/16
IDEMPIERE-3239,Bug,Closed,Fixed,07/11/16,12/11/16
IDEMPIERE-3238,Bug,Closed,Fixed,07/11/16,12/11/16
IDEMPIERE-3237,Bug,Closed,Incomplete,02/11/16,02/11/16
IDEMPIERE-3236,Bug,Closed,Duplicate,02/11/16,14/11/16
IDEMPIERE-3235,Bug,Closed,Fixed,31/10/16,14/11/16
IDEMPIERE-3231,Bug,Closed,Fixed,26/10/16,26/10/16
IDEMPIERE-3229,Bug,Closed,Fixed,25/10/16,26/10/16
IDEMPIERE-3225,Bug,Closed,Fixed,23/10/16,26/10/16
IDEMPIERE-3224,Bug,Closed,Fixed,21/10/16,21/10/16
IDEMPIERE-3223,Bug,Closed,Fixed,21/10/16,26/10/16
IDEMPIERE-3220,Bug,Closed,Fixed,14/10/16,09/01/17
IDEMPIERE-3213,Bug,Closed,Fixed,09/10/16,14/10/16
IDEMPIERE-3207,Bug,Closed,Fixed,03/10/16,07/10/16
IDEMPIERE-3202,Bug,Closed,Fixed,29/09/16,29/09/16
IDEMPIERE-3200,Bug,Closed,Fixed,28/09/16,28/09/16
IDEMPIERE-3199,Bug,Closed,Fixed,27/09/16,27/09/16
IDEMPIERE-3198,Bug,Closed,Fixed,27/09/16,28/09/16
IDEMPIERE-3196,Bug,Closed,Fixed,24/09/16,07/02/18
IDEMPIERE-3193,Bug,Closed,Won't Fix,16/09/16,18/09/16
IDEMPIERE-3188,Bug,Closed,Fixed,07/09/16,07/09/16
IDEMPIERE-3187,Bug,Closed,Fixed,06/09/16,20/09/16
IDEMPIERE-3186,Bug,Closed,Incomplete,06/09/16,22/09/16
IDEMPIERE-3185,Bug,Closed,Fixed,06/09/16,06/09/16
IDEMPIERE-3182,Bug,Closed,Fixed,04/09/16,22/09/16
IDEMPIERE-3178,Bug,Closed,Fixed,03/09/16,03/09/16
IDEMPIERE-3177,Bug,Closed,Fixed,03/09/16,03/09/16
IDEMPIERE-3176,Bug,Closed,Fixed,03/09/16,03/09/16
IDEMPIERE-3175,Bug,Closed,Fixed,03/09/16,03/09/16
IDEMPIERE-3174,Bug,Closed,Fixed,03/09/16,03/09/16
IDEMPIERE-3173,Bug,Closed,Fixed,03/09/16,23/10/17
IDEMPIERE-3171,Bug,Closed,Fixed,01/09/16,03/09/16
IDEMPIERE-3170,Bug,Closed,Fixed,01/09/16,12/09/16
IDEMPIERE-3165,Bug,Closed,Fixed,23/08/16,24/08/16
IDEMPIERE-3163,Bug,Closed,Fixed,23/08/16,24/08/16
IDEMPIERE-3159,Bug,Closed,Fixed,15/08/16,24/08/16
IDEMPIERE-3158,Bug,Closed,Fixed,15/08/16,24/08/16
IDEMPIERE-3156,Bug,Closed,Fixed,10/08/16,10/08/16
IDEMPIERE-3155,Bug,Closed,Fixed,09/08/16,12/09/16
IDEMPIERE-3154,Bug,Closed,Duplicate,09/08/16,08/04/17
IDEMPIERE-3150,Bug,Closed,Fixed,05/08/16,23/11/16
IDEMPIERE-3149,Bug,Closed,Won't Fix,03/08/16,23/11/16
IDEMPIERE-3148,Bug,Closed,Cannot Reproduce,03/08/16,01/09/16
IDEMPIERE-3146,Bug,Closed,Fixed,02/08/16,03/08/16
IDEMPIERE-3145,Bug,Closed,Fixed,01/08/16,03/08/16
IDEMPIERE-3143,Bug,Closed,Incomplete,26/07/16,11/07/18
IDEMPIERE-3142,Bug,Closed,Cannot Reproduce,21/07/16,23/11/16
IDEMPIERE-3141,Bug,Closed,Fixed,20/07/16,03/08/16
IDEMPIERE-3140,Bug,Closed,Cannot Reproduce,20/07/16,06/08/16
IDEMPIERE-3138,Bug,Closed,Fixed,12/07/16,13/07/16
IDEMPIERE-3135,Bug,Closed,Fixed,06/07/16,15/05/18
IDEMPIERE-3125,Bug,Closed,Won't Fix,08/06/16,11/07/18
IDEMPIERE-3120,Bug,Closed,Fixed,02/06/16,10/08/16
IDEMPIERE-3119,Bug,Closed,Cannot Reproduce,01/06/16,06/08/16
IDEMPIERE-3113,Bug,Closed,Fixed,24/05/16,07/06/18
IDEMPIERE-3112,Bug,Closed,Fixed,21/05/16,30/05/16
IDEMPIERE-3107,Bug,Closed,Fixed,18/05/16,26/06/17
IDEMPIERE-3106,Bug,Closed,Fixed,17/05/16,30/05/16
IDEMPIERE-3105,Bug,Closed,Cannot Reproduce,17/05/16,30/05/16
IDEMPIERE-3099,Bug,Closed,Fixed,13/05/16,22/01/18
IDEMPIERE-3098,Bug,Closed,Fixed,12/05/16,07/01/18
IDEMPIERE-3095,Bug,Closed,Duplicate,11/05/16,11/05/16
IDEMPIERE-3094,Bug,Closed,Fixed,10/05/16,19/03/18
IDEMPIERE-3091,Bug,Closed,Fixed,05/05/16,05/05/16
IDEMPIERE-3088,Bug,Closed,Fixed,02/05/16,30/05/16
IDEMPIERE-3087,Bug,Closed,Fixed,28/04/16,28/04/16
IDEMPIERE-3083,Bug,Closed,Fixed,23/04/16,29/04/16
IDEMPIERE-3082,Bug,Closed,Fixed,21/04/16,17/05/16
IDEMPIERE-3081,Bug,Closed,Cannot Reproduce,20/04/16,16/05/18
IDEMPIERE-3080,Bug,Closed,Fixed,19/04/16,19/04/16
IDEMPIERE-3078,Bug,Closed,Fixed,18/04/16,30/05/16
IDEMPIERE-3077,Bug,Closed,Fixed,18/04/16,18/04/16
IDEMPIERE-3072,Bug,Closed,Fixed,15/04/16,08/05/16
IDEMPIERE-3071,Bug,Closed,Fixed,15/04/16,17/04/16
IDEMPIERE-3069,Bug,Closed,Fixed,11/04/16,06/05/16
IDEMPIERE-3068,Bug,Closed,Fixed,08/04/16,06/05/16
IDEMPIERE-3065,Bug,Closed,Fixed,01/04/16,08/05/16
IDEMPIERE-3064,Bug,Closed,Fixed,31/03/16,06/08/16
IDEMPIERE-3061,Bug,Closed,Won't Fix,27/03/16,13/09/17
IDEMPIERE-3055,Bug,Closed,Duplicate,20/03/16,19/08/16
IDEMPIERE-3054,Bug,Closed,Fixed,16/03/16,16/03/16
IDEMPIERE-3052,Bug,Closed,Fixed,10/03/16,10/03/16
IDEMPIERE-3049,Bug,Closed,Fixed,03/03/16,30/08/17
IDEMPIERE-3047,Bug,Closed,Fixed,02/03/16,06/05/16
IDEMPIERE-3046,Bug,Closed,Fixed,02/03/16,06/05/16
IDEMPIERE-3041,Bug,Closed,Fixed,25/02/16,26/02/16
IDEMPIERE-3037,Bug,Closed,Fixed,24/02/16,24/06/17
IDEMPIERE-3035,Bug,Closed,Fixed,19/02/16,19/02/16
IDEMPIERE-3027,Bug,Closed,Fixed,04/02/16,17/02/16
IDEMPIERE-3024,Bug,Closed,Fixed,03/02/16,17/02/16
IDEMPIERE-3017,Bug,Closed,Fixed,28/01/16,28/01/16
IDEMPIERE-3016,Bug,Closed,Cannot Reproduce,28/01/16,17/02/16
IDEMPIERE-3015,Bug,Closed,Fixed,27/01/16,27/01/16
IDEMPIERE-3014,Bug,Closed,Fixed,27/01/16,06/03/17
IDEMPIERE-3013,Bug,Closed,Fixed,26/01/16,27/01/16
IDEMPIERE-3012,Bug,Closed,Fixed,26/01/16,21/02/17
IDEMPIERE-3011,Bug,Closed,Cannot Reproduce,26/01/16,27/01/16
IDEMPIERE-3006,Bug,Closed,Fixed,19/01/16,19/01/16
IDEMPIERE-3004,Bug,Closed,Fixed,18/01/16,03/02/16
IDEMPIERE-3001,Bug,Closed,Fixed,12/01/16,09/09/16
IDEMPIERE-2986,Bug,Closed,Won't Fix,25/12/15,11/07/18
IDEMPIERE-2984,Bug,Closed,Won't Fix,23/12/15,11/07/18
IDEMPIERE-2979,Bug,Closed,Fixed,16/12/15,16/12/15
IDEMPIERE-2977,Bug,Closed,Fixed,15/12/15,04/10/16
IDEMPIERE-2972,Bug,Closed,Fixed,12/12/15,12/12/15
IDEMPIERE-2967,Bug,Closed,Fixed,09/12/15,13/12/15
IDEMPIERE-2956,Bug,Closed,Cannot Reproduce,03/12/15,06/12/17
IDEMPIERE-2954,Bug,Closed,Fixed,01/12/15,03/02/16
IDEMPIERE-2950,Bug,Closed,Fixed,24/11/15,25/11/15
IDEMPIERE-2935,Bug,Closed,Fixed,10/11/15,14/12/15
IDEMPIERE-2934,Bug,Closed,Fixed,10/11/15,12/08/16
IDEMPIERE-2930,Bug,Closed,Duplicate,07/11/15,07/11/15
IDEMPIERE-2929,Bug,Closed,Fixed,07/11/15,11/11/15
IDEMPIERE-2927,Bug,Closed,Fixed,06/11/15,11/11/15
IDEMPIERE-2923,Bug,Closed,Fixed,05/11/15,11/11/15
IDEMPIERE-2920,Bug,Closed,Incomplete,30/10/15,30/10/15
IDEMPIERE-2919,Bug,Closed,Fixed,29/10/15,30/10/15
IDEMPIERE-2918,Bug,Closed,Won't Fix,28/10/15,28/10/15
IDEMPIERE-2916,Bug,Closed,Incomplete,28/10/15,11/07/18
IDEMPIERE-2910,Bug,Closed,Fixed,26/10/15,10/11/15
IDEMPIERE-2889,Bug,Closed,Fixed,14/10/15,14/10/15
IDEMPIERE-2886,Bug,Closed,Fixed,12/10/15,12/10/15
IDEMPIERE-2881,Bug,Closed,Incomplete,10/10/15,21/10/15
IDEMPIERE-2880,Bug,Closed,Fixed,09/10/15,11/10/15
IDEMPIERE-2874,Bug,Closed,Fixed,02/10/15,02/10/15
IDEMPIERE-2865,Bug,Closed,Fixed,21/09/15,03/10/15
IDEMPIERE-2864,Bug,Closed,Fixed,21/09/15,03/10/15
IDEMPIERE-2863,Bug,Closed,Fixed,20/09/15,20/09/15
IDEMPIERE-2856,Bug,Closed,Fixed,16/09/15,16/09/15
IDEMPIERE-2831,Bug,Closed,Cannot Reproduce,15/09/15,16/09/15
IDEMPIERE-2808,Bug,Closed,Cannot Reproduce,10/09/15,08/05/16
IDEMPIERE-2806,Bug,Closed,Fixed,09/09/15,16/09/15
IDEMPIERE-2805,Bug,Closed,Duplicate,04/09/15,16/05/18
IDEMPIERE-2804,Bug,Closed,Fixed,04/09/15,20/09/15
IDEMPIERE-2802,Bug,Closed,Duplicate,01/09/15,07/10/15
IDEMPIERE-2798,Bug,Closed,Won't Fix,26/08/15,02/11/15
IDEMPIERE-2797,Bug,Closed,Fixed,26/08/15,26/08/15
IDEMPIERE-2790,Bug,Closed,Fixed,26/08/15,26/08/15
